Flight ID,Date,Gliding Club,Region,Scoring Distance (km),Speed (kph),Completed,Vpoints,Hpoints,Dpoints,Bpoints,Total Score
24456,18/11/2022,London Gliding Club,East Midlands,370,130,FALSE,160,20,320,20,520
19221,19/11/2022,Yorkshire Gliding Club,North West,160,70,FALSE,60,40,230,10,340
5031,20/11/2022,Scottish Gliding Centre,Scotland,280,130,FALSE,140,50,240,20,450
11851,20/11/2022,Yorkshire Gliding Club,North West,260,80,TRUE,100,30,150,20,300
12155,20/11/2022,Cambridge Gliding Centre,East Anglia,320,100,FALSE,100,20,200,10,330
17550,20/11/2022,Lasham Gliding Society,South East,390,110,TRUE,90,40,300,0,430
19303,20/11/2022,Bristol & Gloucestershire Gliding Club,South West,350,140,TRUE,160,40,280,10,490
19563,20/11/2022,Buckminster Gliding Club,East Midlands,360,90,FALSE,100,40,410,10,560
23892,20/11/2022,London Gliding Club,East Midlands,270,130,TRUE,140,10,340,10,500
5513,21/11/2022,Wolds Gliding Club,East Midlands,280,100,FALSE,80,20,230,20,350
5670,21/11/2022,Yorkshire Gliding Club,North West,360,110,TRUE,100,50,450,10,610
22191,21/11/2022,Bristol & Gloucestershire Gliding Club,South West,290,100,FALSE,110,0,410,10,530
22443,21/11/2022,Shalbourne Gliding Club,South East,200,70,TRUE,70,50,110,10,240
23911,21/11/2022,Lasham Gliding Society,South East,240,110,TRUE,100,10,160,10,280
3213,22/11/2022,Buckminster Gliding Club,East Midlands,310,110,TRUE,100,40,180,10,330
16455,22/11/2022,Yorkshire Gliding Club,North West,280,140,TRUE,140,40,240,10,430
3812,23/11/2022,Portmoak Gliding Club,Scotland,150,40,FALSE,30,20,170,10,230
12119,23/11/2022,Yorkshire Gliding Club,North West,270,70,TRUE,60,30,400,0,490
13769,23/11/2022,Scottish Gliding Centre,Scotland,340,130,FALSE,140,20,350,10,520
19459,23/11/2022,Gransden Lodge Gliding Club,East Anglia,180,50,FALSE,50,50,130,10,240
19527,23/11/2022,Norfolk Gliding Club,East Anglia,160,90,TRUE,90,10,200,0,300
21798,23/11/2022,Lasham Gliding Society,South East,360,120,FALSE,100,20,520,0,640
7190,24/11/2022,Norfolk Gliding Club,East Anglia,420,160,TRUE,170,10,360,0,540
11128,24/11/2022,Shalbourne Gliding Club,South East,350,110,FALSE,90,0,490,0,580
14406,24/11/2022,Midland Gliding Club,West Midlands,340,90,TRUE,90,30,420,10,550
18804,24/11/2022,Bristol & Gloucestershire Gliding Club,South West,100,30,TRUE,30,10,80,10,130
19170,24/11/2022,Husbands Bosworth Gliding Club,East Midlands,310,140,FALSE,150,20,430,0,600
21002,24/11/2022,Yorkshire Gliding Club,North West,210,50,FALSE,50,40,180,10,280
23374,24/11/2022,Midland Gliding Club,West Midlands,320,140,TRUE,160,10,270,10,450
3581,25/11/2022,Yorkshire Gliding Club,North West,320,150,FALSE,140,30,400,0,570
3789,25/11/2022,London Gliding Club,East Midlands,140,50,FALSE,40,40,190,10,280
12004,25/11/2022,Dunstable Gliding Club,East Midlands,130,40,TRUE,40,40,130,10,220
13657,25/11/2022,Bristol & Gloucestershire Gliding Club,South West,380,130,TRUE,140,0,330,10,480
20719,25/11/2022,Midland Gliding Club,West Midlands,390,120,TRUE,110,0,570,10,690
10198,26/11/2022,Bristol & Gloucestershire Gliding Club,South West,320,110,TRUE,100,30,210,20,360
16660,26/11/2022,Lasham Gliding Society,South East,350,160,TRUE,140,40,460,10,650
22817,26/11/2022,Norfolk Gliding Club,East Anglia,400,140,TRUE,150,50,210,20,430
23443,26/11/2022,Cambridge Gliding Centre,East Anglia,220,70,FALSE,80,50,110,0,240
5499,27/11/2022,Gransden Lodge Gliding Club,East Anglia,260,110,FALSE,90,20,380,10,500
7959,27/11/2022,Kent Gliding Club,South East,260,100,TRUE,80,10,340,20,450
12069,27/11/2022,London Gliding Club,East Midlands,270,80,TRUE,80,30,260,20,390
12625,27/11/2022,Lasham Gliding Society,South East,240,100,TRUE,110,20,290,10,430
19803,27/11/2022,Kent Gliding Club,South East,340,150,TRUE,150,10,490,0,650
22402,27/11/2022,Buckminster Gliding Club,East Midlands,290,110,TRUE,90,30,320,10,450
3898,28/11/2022,Shalbourne Gliding Club,South East,370,140,TRUE,120,20,510,10,660
3925,28/11/2022,Husbands Bosworth Gliding Club,East Midlands,310,110,TRUE,90,40,400,20,550
7041,28/11/2022,Wolds Gliding Club,East Midlands,270,100,TRUE,90,20,210,10,330
11613,28/11/2022,Midland Gliding Club,West Midlands,380,100,TRUE,110,30,550,10,700
13097,28/11/2022,Norfolk Gliding Club,East Anglia,410,210,TRUE,230,20,390,0,640
16055,28/11/2022,Bristol & Gloucestershire Gliding Club,South West,100,30,TRUE,40,30,50,10,130
17198,28/11/2022,Scottish Gliding Centre,Scotland,140,40,TRUE,30,30,100,10,170
23470,28/11/2022,Norfolk Gliding Club,East Anglia,220,80,FALSE,70,50,150,10,280
25392,28/11/2022,Bristol & Gloucestershire Gliding Club,South West,250,80,TRUE,80,40,370,10,500
11338,29/11/2022,Wolds Gliding Club,East Midlands,300,120,FALSE,120,30,260,0,410
13029,29/11/2022,Shalbourne Gliding Club,South East,400,110,FALSE,120,20,430,10,580
5011,30/11/2022,Portmoak Gliding Club,Scotland,220,100,TRUE,90,10,210,20,330
11638,30/11/2022,Dunstable Gliding Club,East Midlands,220,90,TRUE,90,40,120,10,260
14736,30/11/2022,London Gliding Club,East Midlands,190,60,TRUE,70,30,100,20,220
17709,30/11/2022,Cotswold Gliding Club,West Midlands,130,50,FALSE,50,0,140,10,200
18092,30/11/2022,Bristol & Gloucestershire Gliding Club,South West,290,80,TRUE,90,20,310,20,440
24716,30/11/2022,Midland Gliding Club,West Midlands,350,120,TRUE,100,40,400,10,550
5679,01/12/2022,Husbands Bosworth Gliding Club,East Midlands,100,60,FALSE,50,30,110,20,210
18254,01/12/2022,Yorkshire Gliding Club,North West,130,70,FALSE,60,30,70,10,170
19067,01/12/2022,London Gliding Club,East Midlands,100,40,TRUE,40,10,60,0,110
19917,01/12/2022,Kent Gliding Club,South East,100,40,FALSE,40,50,130,10,230
23546,01/12/2022,Lasham Gliding Society,South East,90,30,FALSE,30,50,50,0,130
205,02/12/2022,Lasham Gliding Society,South East,100,30,TRUE,30,10,130,20,190
2615,02/12/2022,Dunstable Gliding Club,East Midlands,60,20,TRUE,20,50,40,10,120
7603,02/12/2022,Cambridge Gliding Centre,East Anglia,70,30,FALSE,30,40,50,10,130
7664,02/12/2022,Cambridge Gliding Centre,East Anglia,150,60,FALSE,60,20,100,0,180
9088,02/12/2022,Buckminster Gliding Club,East Midlands,140,50,FALSE,60,20,120,0,200
19236,02/12/2022,Bristol & Gloucestershire Gliding Club,South West,80,30,FALSE,40,40,60,10,150
23218,02/12/2022,Lasham Gliding Society,South East,90,40,FALSE,50,20,110,0,180
5599,03/12/2022,Bristol & Gloucestershire Gliding Club,South West,140,70,FALSE,80,20,110,10,220
16382,03/12/2022,Scottish Gliding Centre,Scotland,120,40,FALSE,40,10,80,20,150
18708,03/12/2022,Devon & Somerset Gliding Club,South West,160,60,FALSE,60,20,240,10,330
20054,03/12/2022,Shalbourne Gliding Club,South East,50,20,TRUE,20,20,30,10,80
23467,03/12/2022,Buckminster Gliding Club,East Midlands,80,40,FALSE,40,30,60,10,140
25607,03/12/2022,London Gliding Club,East Midlands,50,30,FALSE,30,40,70,10,150
3014,04/12/2022,Dunstable Gliding Club,East Midlands,130,50,FALSE,60,10,80,10,160
4342,04/12/2022,Cambridge Gliding Centre,East Anglia,90,40,FALSE,40,10,130,20,200
6257,04/12/2022,Bristol & Gloucestershire Gliding Club,South West,90,30,FALSE,30,50,60,0,140
19204,04/12/2022,Buckminster Gliding Club,East Midlands,60,30,FALSE,30,20,70,10,130
19480,04/12/2022,Buckminster Gliding Club,East Midlands,120,70,FALSE,70,20,170,20,280
7714,05/12/2022,London Gliding Club,East Midlands,80,30,TRUE,30,20,70,20,140
8009,05/12/2022,Cambridge Gliding Centre,East Anglia,120,60,TRUE,60,0,140,10,210
10530,05/12/2022,Yorkshire Gliding Club,North West,110,50,FALSE,40,20,120,20,200
12505,05/12/2022,London Gliding Club,East Midlands,120,40,FALSE,30,20,170,10,230
13956,05/12/2022,Bristol & Gloucestershire Gliding Club,South West,90,40,TRUE,40,20,130,0,190
18549,05/12/2022,Buckminster Gliding Club,East Midlands,60,20,TRUE,20,30,40,10,100
21573,05/12/2022,Cotswold Gliding Club,West Midlands,70,40,FALSE,40,20,100,20,180
3769,06/12/2022,London Gliding Club,East Midlands,120,60,FALSE,50,50,90,10,200
7967,06/12/2022,Midland Gliding Club,West Midlands,120,50,TRUE,50,10,150,10,220
8586,06/12/2022,Scottish Gliding Centre,Scotland,70,40,TRUE,40,10,80,10,140
9572,06/12/2022,Wolds Gliding Club,East Midlands,80,30,FALSE,30,20,120,20,190
10114,06/12/2022,Portmoak Gliding Club,Scotland,90,40,TRUE,30,20,70,10,130
1430,07/12/2022,Buckminster Gliding Club,East Midlands,100,50,TRUE,50,10,80,10,150
1635,07/12/2022,Nympsfield Gliding Club,South West,130,50,FALSE,50,30,150,20,250
2158,07/12/2022,Wolds Gliding Club,East Midlands,130,50,FALSE,40,10,90,10,150
12762,07/12/2022,Cambridge Gliding Centre,East Anglia,70,40,FALSE,40,20,70,0,130
23811,07/12/2022,Shalbourne Gliding Club,South East,80,30,FALSE,30,30,40,20,120
3795,08/12/2022,Dunstable Gliding Club,East Midlands,120,70,FALSE,70,40,110,20,240
7301,08/12/2022,Dunstable Gliding Club,East Midlands,150,60,FALSE,60,20,170,20,270
16179,08/12/2022,Lasham Gliding Society,South East,120,50,FALSE,50,40,90,0,180
19309,08/12/2022,Lasham Gliding Society,South East,130,50,FALSE,50,30,90,10,180
25148,08/12/2022,Devon & Somerset Gliding Club,South West,80,30,FALSE,30,10,120,0,160
8444,09/12/2022,London Gliding Club,East Midlands,110,50,TRUE,50,20,130,10,210
18517,09/12/2022,Yorkshire Gliding Club,North West,120,60,TRUE,60,10,100,0,170
21755,09/12/2022,Bristol & Gloucestershire Gliding Club,South West,50,20,FALSE,20,40,50,10,120
25132,09/12/2022,Buckminster Gliding Club,East Midlands,60,20,FALSE,20,0,80,0,100
9223,10/12/2022,Bristol & Gloucestershire Gliding Club,South West,110,40,FALSE,40,40,160,10,250
9907,10/12/2022,Buckminster Gliding Club,East Midlands,130,50,FALSE,40,30,170,10,250
19094,10/12/2022,Devon & Somerset Gliding Club,South West,70,30,FALSE,30,20,80,10,140
742,11/12/2022,Dunstable Gliding Club,East Midlands,130,60,FALSE,60,40,160,0,260
2268,11/12/2022,Shalbourne Gliding Club,South East,140,80,FALSE,80,40,180,20,320
3189,11/12/2022,Midland Gliding Club,West Midlands,140,50,TRUE,50,40,80,20,190
5846,11/12/2022,Bristol & Gloucestershire Gliding Club,South West,50,20,TRUE,20,20,50,20,110
5966,11/12/2022,Nympsfield Gliding Club,South West,80,50,FALSE,50,20,60,0,130
10096,11/12/2022,Nympsfield Gliding Club,South West,70,40,TRUE,50,40,100,10,200
11409,11/12/2022,Yorkshire Gliding Club,North West,90,60,FALSE,70,20,120,20,230
11904,11/12/2022,London Gliding Club,East Midlands,110,50,FALSE,40,10,60,20,130
12838,11/12/2022,Portmoak Gliding Club,Scotland,60,20,FALSE,20,10,60,20,110
14737,11/12/2022,Lasham Gliding Society,South East,140,60,FALSE,60,40,70,10,180
25102,11/12/2022,Cambridge Gliding Centre,East Anglia,60,20,TRUE,20,10,50,0,80
25425,11/12/2022,Norfolk Gliding Club,East Anglia,110,60,FALSE,60,30,120,20,230
4325,12/12/2022,Midland Gliding Club,West Midlands,110,40,FALSE,40,10,100,10,160
8612,12/12/2022,Husbands Bosworth Gliding Club,East Midlands,90,60,TRUE,50,20,90,0,160
17188,12/12/2022,London Gliding Club,East Midlands,90,40,FALSE,40,10,80,10,140
17290,12/12/2022,London Gliding Club,East Midlands,90,40,FALSE,50,40,50,20,160
13918,13/12/2022,Devon & Somerset Gliding Club,South West,150,70,FALSE,70,50,170,10,300
17915,13/12/2022,London Gliding Club,East Midlands,130,60,TRUE,60,50,80,10,200
21712,13/12/2022,Devon & Somerset Gliding Club,South West,160,60,TRUE,50,30,220,10,310
22063,13/12/2022,Portmoak Gliding Club,Scotland,70,30,FALSE,30,40,50,10,130
23603,13/12/2022,Devon & Somerset Gliding Club,South West,140,90,FALSE,70,40,100,20,230
7561,14/12/2022,Buckminster Gliding Club,East Midlands,90,40,FALSE,50,30,70,0,150
9693,14/12/2022,Portmoak Gliding Club,Scotland,120,40,TRUE,30,50,110,0,190
9826,14/12/2022,Portmoak Gliding Club,Scotland,50,30,TRUE,20,30,60,0,110
13100,14/12/2022,Midland Gliding Club,West Midlands,70,40,FALSE,40,40,60,0,140
15638,14/12/2022,Wolds Gliding Club,East Midlands,60,30,FALSE,30,30,40,0,100
17068,14/12/2022,Lasham Gliding Society,South East,80,30,FALSE,30,30,100,10,170
18102,14/12/2022,Husbands Bosworth Gliding Club,East Midlands,60,30,FALSE,30,10,60,20,120
1799,15/12/2022,Shalbourne Gliding Club,South East,150,100,FALSE,110,10,180,0,300
2558,15/12/2022,Lasham Gliding Society,South East,80,50,TRUE,60,10,60,10,140
14587,15/12/2022,Cambridge Gliding Centre,East Anglia,80,40,TRUE,30,20,110,10,170
454,16/12/2022,Buckminster Gliding Club,East Midlands,150,60,TRUE,60,0,130,20,210
2965,16/12/2022,Cambridge Gliding Centre,East Anglia,100,40,TRUE,30,20,130,20,200
6201,16/12/2022,Shalbourne Gliding Club,South East,90,30,TRUE,30,0,100,10,140
8558,16/12/2022,Lasham Gliding Society,South East,130,70,FALSE,70,40,190,20,320
9573,16/12/2022,Nympsfield Gliding Club,South West,80,30,FALSE,30,10,60,0,100
11295,16/12/2022,Yorkshire Gliding Club,North West,110,70,FALSE,80,50,110,10,250
24912,16/12/2022,London Gliding Club,East Midlands,120,50,FALSE,50,50,140,0,240
2123,17/12/2022,Talgarth Gliding Club,South Wales,100,60,TRUE,50,50,100,0,200
6390,17/12/2022,Nympsfield Gliding Club,South West,120,40,FALSE,40,30,130,10,210
10575,17/12/2022,London Gliding Club,East Midlands,100,40,FALSE,40,10,140,10,200
23513,17/12/2022,Buckminster Gliding Club,East Midlands,120,80,FALSE,80,20,90,0,190
12967,18/12/2022,Scottish Gliding Centre,Scotland,90,50,FALSE,60,20,50,20,150
13192,18/12/2022,Portmoak Gliding Club,Scotland,120,40,TRUE,30,50,160,10,250
25391,18/12/2022,Yorkshire Gliding Club,North West,100,30,FALSE,40,30,130,10,210
6190,19/12/2022,Cotswold Gliding Club,West Midlands,100,50,TRUE,40,40,70,10,160
12520,19/12/2022,London Gliding Club,East Midlands,80,30,TRUE,30,50,80,20,180
12646,19/12/2022,Gransden Lodge Gliding Club,East Anglia,50,30,FALSE,30,40,50,20,140
5610,20/12/2022,Buckminster Gliding Club,East Midlands,140,90,FALSE,90,30,170,0,290
6717,20/12/2022,Cambridge Gliding Centre,East Anglia,90,40,FALSE,40,0,110,10,160
23391,20/12/2022,Wolds Gliding Club,East Midlands,100,50,FALSE,50,30,100,10,190
3322,21/12/2022,Devon & Somerset Gliding Club,South West,70,40,FALSE,40,30,60,0,130
4680,21/12/2022,Portmoak Gliding Club,Scotland,50,20,FALSE,20,0,50,10,80
9383,21/12/2022,Dunstable Gliding Club,East Midlands,140,90,FALSE,90,40,80,10,220
11573,21/12/2022,Norfolk Gliding Club,East Anglia,150,90,FALSE,90,0,150,10,250
14228,21/12/2022,Portmoak Gliding Club,Scotland,90,30,FALSE,30,50,90,0,170
17947,21/12/2022,Kent Gliding Club,South East,140,100,FALSE,80,0,190,10,280
19558,21/12/2022,Shalbourne Gliding Club,South East,50,20,TRUE,20,40,50,10,120
20205,21/12/2022,London Gliding Club,East Midlands,130,70,TRUE,70,40,150,20,280
20461,21/12/2022,Cambridge Gliding Centre,East Anglia,60,30,TRUE,30,30,70,10,140
22834,21/12/2022,Gransden Lodge Gliding Club,East Anglia,140,50,FALSE,40,20,180,10,250
24934,21/12/2022,Husbands Bosworth Gliding Club,East Midlands,100,40,TRUE,40,50,60,0,150
3176,22/12/2022,Lasham Gliding Society,South East,100,40,FALSE,40,20,70,10,140
12024,22/12/2022,Shalbourne Gliding Club,South East,100,30,TRUE,30,20,150,10,210
18235,22/12/2022,London Gliding Club,East Midlands,90,50,FALSE,40,50,70,10,170
22061,22/12/2022,Talgarth Gliding Club,South Wales,130,50,FALSE,50,20,90,20,180
12431,23/12/2022,Shalbourne Gliding Club,South East,50,30,FALSE,30,40,50,20,140
15427,23/12/2022,London Gliding Club,East Midlands,140,60,TRUE,50,30,90,0,170
15795,23/12/2022,Lasham Gliding Society,South East,60,20,FALSE,20,40,50,0,110
18149,23/12/2022,Buckminster Gliding Club,East Midlands,110,40,FALSE,40,30,110,10,190
8635,24/12/2022,Shalbourne Gliding Club,South East,130,60,FALSE,70,10,110,10,200
22429,24/12/2022,London Gliding Club,East Midlands,50,30,FALSE,30,0,70,0,100
23353,24/12/2022,Devon & Somerset Gliding Club,South West,100,40,FALSE,50,0,50,0,100
1872,25/12/2022,Devon & Somerset Gliding Club,South West,130,50,TRUE,40,30,170,10,250
1962,25/12/2022,Dunstable Gliding Club,East Midlands,110,40,TRUE,40,40,60,20,160
17254,25/12/2022,Bristol & Gloucestershire Gliding Club,South West,70,40,FALSE,40,40,50,0,130
21901,25/12/2022,Yorkshire Gliding Club,North West,100,30,TRUE,30,0,120,0,150
17115,26/12/2022,Midland Gliding Club,West Midlands,60,20,TRUE,20,10,60,0,90
19495,26/12/2022,Lasham Gliding Society,South East,80,40,TRUE,40,50,80,10,180
19629,26/12/2022,Wolds Gliding Club,East Midlands,60,20,TRUE,20,10,40,10,80
4674,27/12/2022,Nympsfield Gliding Club,South West,80,30,TRUE,30,10,70,20,130
13686,27/12/2022,London Gliding Club,East Midlands,130,70,FALSE,70,0,190,10,270
10501,28/12/2022,Norfolk Gliding Club,East Anglia,120,80,TRUE,70,30,70,0,170
16242,28/12/2022,Talgarth Gliding Club,South Wales,130,40,FALSE,40,0,110,10,160
16451,28/12/2022,Shalbourne Gliding Club,South East,80,30,FALSE,40,40,110,20,210
17344,28/12/2022,Wolds Gliding Club,East Midlands,110,40,TRUE,40,10,100,20,170
18558,28/12/2022,Cambridge Gliding Centre,East Anglia,50,20,FALSE,20,40,30,0,90
20911,28/12/2022,Lasham Gliding Society,South East,80,30,FALSE,30,30,100,20,180
23907,28/12/2022,Yorkshire Gliding Club,North West,110,60,TRUE,50,0,100,0,150
522,29/12/2022,Husbands Bosworth Gliding Club,East Midlands,130,50,FALSE,50,20,100,10,180
762,29/12/2022,London Gliding Club,East Midlands,80,40,FALSE,50,30,60,20,160
6309,29/12/2022,Gransden Lodge Gliding Club,East Anglia,130,60,TRUE,50,30,70,20,170
25468,29/12/2022,Dunstable Gliding Club,East Midlands,120,50,FALSE,40,40,90,10,180
9145,30/12/2022,Yorkshire Gliding Club,North West,120,50,FALSE,40,30,60,20,150
10532,30/12/2022,Yorkshire Gliding Club,North West,80,30,FALSE,40,30,50,20,140
14584,30/12/2022,Cambridge Gliding Centre,East Anglia,130,60,TRUE,60,40,90,10,200
17099,30/12/2022,Scottish Gliding Centre,Scotland,40,20,FALSE,20,50,20,10,100
21354,30/12/2022,Lasham Gliding Society,South East,70,20,FALSE,20,30,60,10,120
22841,30/12/2022,Norfolk Gliding Club,East Anglia,140,60,TRUE,60,50,120,20,250
117,31/12/2022,Bristol & Gloucestershire Gliding Club,South West,120,40,FALSE,40,20,80,10,150
806,31/12/2022,Devon & Somerset Gliding Club,South West,60,20,TRUE,20,0,40,0,60
19693,01/01/2023,Lasham Gliding Society,South East,70,20,TRUE,20,30,50,0,100
23924,01/01/2023,Husbands Bosworth Gliding Club,East Midlands,80,30,TRUE,30,20,90,20,160
782,02/01/2023,Cotswold Gliding Club,West Midlands,90,40,FALSE,30,50,60,20,160
20611,02/01/2023,Portmoak Gliding Club,Scotland,110,40,FALSE,50,40,70,20,180
6680,03/01/2023,Scottish Gliding Centre,Scotland,100,40,FALSE,40,40,100,0,180
10202,03/01/2023,London Gliding Club,East Midlands,140,80,FALSE,90,40,200,0,330
17742,03/01/2023,Buckminster Gliding Club,East Midlands,70,20,FALSE,20,40,70,10,140
20081,03/01/2023,Cambridge Gliding Centre,East Anglia,50,20,FALSE,20,30,50,0,100
22556,03/01/2023,Lasham Gliding Society,South East,100,40,FALSE,30,10,60,10,110
3201,04/01/2023,Husbands Bosworth Gliding Club,East Midlands,110,40,FALSE,40,50,70,10,170
4023,04/01/2023,Dunstable Gliding Club,East Midlands,150,70,TRUE,60,10,150,20,240
4464,04/01/2023,Lasham Gliding Society,South East,110,50,TRUE,40,10,160,0,210
14246,04/01/2023,Talgarth Gliding Club,South Wales,50,30,FALSE,30,30,60,10,130
16753,04/01/2023,Midland Gliding Club,West Midlands,130,60,TRUE,60,20,150,0,230
17970,04/01/2023,Lasham Gliding Society,South East,150,50,FALSE,50,0,80,20,150
20257,04/01/2023,Lasham Gliding Society,South East,100,40,FALSE,40,20,130,10,200
1350,05/01/2023,Yorkshire Gliding Club,North West,80,40,FALSE,40,10,110,10,170
7050,05/01/2023,Shalbourne Gliding Club,South East,130,60,FALSE,50,50,160,0,260
7416,05/01/2023,London Gliding Club,East Midlands,150,90,FALSE,100,0,100,0,200
15043,05/01/2023,Kent Gliding Club,South East,90,50,TRUE,60,10,70,10,150
15673,05/01/2023,Buckminster Gliding Club,East Midlands,80,50,TRUE,60,20,110,10,200
21225,05/01/2023,Cotswold Gliding Club,West Midlands,90,30,FALSE,30,30,50,10,120
24732,05/01/2023,Portmoak Gliding Club,Scotland,120,50,FALSE,60,40,150,10,260
3165,06/01/2023,Portmoak Gliding Club,Scotland,110,70,FALSE,70,50,130,20,270
19833,06/01/2023,Lasham Gliding Society,South East,140,50,TRUE,50,0,190,20,260
23848,06/01/2023,Yorkshire Gliding Club,North West,110,50,TRUE,60,40,130,10,240
234,07/01/2023,Lasham Gliding Society,South East,130,40,FALSE,40,40,150,20,250
3470,07/01/2023,Wolds Gliding Club,East Midlands,100,60,FALSE,50,30,110,10,200
9404,07/01/2023,Cambridge Gliding Centre,East Anglia,130,60,FALSE,50,20,190,10,270
9668,07/01/2023,London Gliding Club,East Midlands,140,50,FALSE,50,40,200,0,290
9694,07/01/2023,Portmoak Gliding Club,Scotland,70,40,FALSE,40,20,50,10,120
