Flight ID,Date,Gliding Club,Region,Scoring Distance (km),Speed (kph),Completed,Vpoints,Hpoints,Dpoints,Bpoints,Total Score
23764,26-10-2016,Cambridge Gliding Centre,East Anglia,230.0,90.0,False,90.0,40.0,200.0,10.0,340.0
23765,25-07-2020,Buckminster Gliding Club,East Midlands,210.0,50.0,True,60.0,10.0,200.0,20.0,290.0
23766,02-05-2012,Bristol & Gloucestershire Gliding Club,South West,400.0,80.0,True,70.0,50.0,330.0,10.0,460.0
23767,30-12-2013,Portmoak Gliding Club,Scotland,110.0,40.0,False,40.0,20.0,60.0,10.0,130.0
23768,18-09-2021,Buckminster Gliding Club,East Midlands,220.0,50.0,True,60.0,30.0,310.0,20.0,420.0
23769,29-05-2019,Nympsfield Gliding Club,South West,590.0,190.0,True,210.0,20.0,340.0,20.0,590.0
23770,06-05-2014,Buckminster Gliding Club,East Midlands,710.0,150.0,False,160.0,30.0,770.0,0.0,960.0
23771,08-02-2023,Norfolk Gliding Club,East Anglia,60.0,30.0,True,20.0,20.0,50.0,20.0,110.0
23772,10-04-2015,Lasham Gliding Society,South East,710.0,170.0,True,150.0,30.0,1030.0,0.0,1210.0
23773,19-04-2013,Portmoak Gliding Club,Scotland,360.0,70.0,True,80.0,30.0,420.0,10.0,540.0
23774,01-09-2011,Cambridge Gliding Centre,East Anglia,600.0,120.0,True,110.0,20.0,760.0,20.0,910.0
23775,13-02-2019,Cotswold Gliding Club,West Midlands,90.0,40.0,False,40.0,10.0,130.0,10.0,190.0
23776,14-06-2015,Lasham Gliding Society,South East,500.0,100.0,True,80.0,20.0,340.0,0.0,440.0
23777,09-05-2020,Dunstable Gliding Club,East Midlands,670.0,130.0,True,120.0,0.0,910.0,10.0,1040.0
23778,24-11-2021,Norfolk Gliding Club,East Anglia,260.0,90.0,True,70.0,10.0,370.0,0.0,450.0
23779,19-09-2019,Buckminster Gliding Club,East Midlands,370.0,80.0,True,80.0,20.0,420.0,20.0,540.0
23780,10-03-2020,London Gliding Club,East Midlands,400.0,100.0,True,100.0,10.0,590.0,10.0,710.0
23781,24-11-2021,Norfolk Gliding Club,East Anglia,420.0,160.0,True,160.0,30.0,390.0,20.0,600.0
23782,10-11-2023,Husbands Bosworth Gliding Club,East Midlands,310.0,120.0,True,130.0,30.0,450.0,0.0,610.0
23783,20-06-2011,Lasham Gliding Society,South East,250.0,40.0,True,40.0,20.0,260.0,0.0,320.0
23784,27-11-2011,Talgarth Gliding Club,South Wales,110.0,40.0,False,40.0,40.0,160.0,10.0,250.0
23785,02-04-2015,Devon & Somerset Gliding Club,South West,460.0,150.0,True,160.0,0.0,580.0,10.0,750.0
23786,17-08-2024,Bristol & Gloucestershire Gliding Club,South West,580.0,170.0,True,190.0,30.0,740.0,0.0,960.0
23787,23-10-2013,Devon & Somerset Gliding Club,South West,320.0,150.0,False,180.0,10.0,290.0,10.0,490.0
23788,27-08-2019,Cambridge Gliding Centre,East Anglia,250.0,40.0,False,40.0,20.0,230.0,10.0,300.0
23789,08-04-2012,Lasham Gliding Society,South East,320.0,70.0,True,80.0,10.0,390.0,10.0,490.0
23790,03-09-2011,Lasham Gliding Society,South East,390.0,100.0,False,110.0,20.0,240.0,20.0,390.0
23791,20-02-2010,London Gliding Club,East Midlands,50.0,30.0,False,30.0,40.0,30.0,10.0,110.0
23792,11-01-2016,Dunstable Gliding Club,East Midlands,130.0,50.0,True,40.0,10.0,100.0,10.0,160.0
23793,07-06-2021,Nympsfield Gliding Club,South West,630.0,120.0,False,100.0,40.0,780.0,10.0,930.0
23794,12-07-2017,London Gliding Club,East Midlands,220.0,60.0,True,50.0,30.0,170.0,0.0,250.0
23795,20-12-2013,Talgarth Gliding Club,South Wales,90.0,30.0,False,30.0,10.0,70.0,0.0,110.0
23796,21-10-2011,Cotswold Gliding Club,West Midlands,280.0,110.0,True,120.0,50.0,160.0,0.0,330.0
23797,11-02-2016,Buckminster Gliding Club,East Midlands,130.0,50.0,True,60.0,10.0,130.0,20.0,220.0
23798,06-12-2024,Lasham Gliding Society,South East,130.0,70.0,False,80.0,40.0,160.0,20.0,300.0
23799,27-06-2023,Bristol & Gloucestershire Gliding Club,South West,280.0,60.0,True,70.0,20.0,260.0,10.0,360.0
23800,14-04-2015,Dunstable Gliding Club,East Midlands,340.0,70.0,True,80.0,40.0,220.0,20.0,360.0
23801,25-12-2023,Kent Gliding Club,South East,90.0,60.0,False,50.0,0.0,70.0,0.0,120.0
23802,18-12-2018,London Gliding Club,East Midlands,80.0,40.0,False,40.0,20.0,80.0,20.0,160.0
23803,15-01-2022,Portmoak Gliding Club,Scotland,100.0,60.0,True,70.0,50.0,60.0,10.0,190.0
23804,05-09-2011,Yorkshire Gliding Club,North West,540.0,160.0,True,170.0,20.0,330.0,10.0,530.0
23805,02-10-2011,Cambridge Gliding Centre,East Anglia,370.0,110.0,True,110.0,40.0,320.0,10.0,480.0
23806,05-04-2023,Talgarth Gliding Club,South Wales,450.0,80.0,True,80.0,10.0,520.0,10.0,620.0
23807,27-09-2023,Shalbourne Gliding Club,South East,520.0,110.0,True,130.0,40.0,690.0,10.0,870.0
23808,08-03-2022,Wolds Gliding Club,East Midlands,280.0,120.0,True,130.0,10.0,400.0,20.0,560.0
23809,20-11-2012,Midland Gliding Club,West Midlands,340.0,110.0,False,110.0,40.0,200.0,0.0,350.0
23810,04-08-2013,Portmoak Gliding Club,Scotland,470.0,130.0,False,120.0,10.0,470.0,10.0,610.0
23811,17-04-2023,Yorkshire Gliding Club,North West,250.0,50.0,False,50.0,0.0,180.0,10.0,240.0
23812,26-05-2011,Devon & Somerset Gliding Club,South West,320.0,110.0,False,90.0,10.0,400.0,20.0,520.0
23813,18-06-2014,Midland Gliding Club,West Midlands,420.0,120.0,True,120.0,0.0,610.0,10.0,740.0
23814,29-08-2013,Norfolk Gliding Club,East Anglia,600.0,110.0,True,110.0,20.0,670.0,20.0,820.0
23815,08-05-2021,Shalbourne Gliding Club,South East,550.0,140.0,False,140.0,0.0,590.0,0.0,730.0
23816,09-02-2017,Lasham Gliding Society,South East,80.0,30.0,True,30.0,30.0,50.0,10.0,120.0
23817,29-08-2022,Lasham Gliding Society,South East,490.0,130.0,True,140.0,40.0,400.0,10.0,590.0
23818,05-03-2012,Cambridge Gliding Centre,East Anglia,160.0,40.0,True,40.0,40.0,240.0,10.0,330.0
23819,24-11-2018,Cotswold Gliding Club,West Midlands,270.0,70.0,True,60.0,20.0,140.0,20.0,240.0
23820,29-03-2010,Yorkshire Gliding Club,North West,310.0,90.0,False,90.0,30.0,370.0,20.0,510.0
23821,22-10-2022,Lasham Gliding Society,South East,280.0,80.0,False,80.0,20.0,360.0,20.0,480.0
23822,16-10-2012,Portmoak Gliding Club,Scotland,220.0,100.0,True,120.0,20.0,220.0,10.0,370.0
23823,21-09-2012,London Gliding Club,East Midlands,740.0,180.0,True,170.0,10.0,450.0,10.0,640.0
23824,02-04-2010,Husbands Bosworth Gliding Club,East Midlands,700.0,160.0,True,160.0,10.0,380.0,20.0,570.0
23825,11-08-2022,London Gliding Club,East Midlands,250.0,40.0,True,30.0,0.0,270.0,10.0,310.0
23826,25-08-2024,Buckminster Gliding Club,East Midlands,430.0,140.0,True,160.0,40.0,440.0,10.0,650.0
23827,04-04-2011,Midland Gliding Club,West Midlands,630.0,110.0,True,100.0,30.0,770.0,10.0,910.0
23828,20-01-2021,Midland Gliding Club,West Midlands,70.0,30.0,False,30.0,0.0,100.0,20.0,150.0
23829,22-07-2011,Portmoak Gliding Club,Scotland,320.0,90.0,False,90.0,40.0,460.0,10.0,600.0
23830,31-10-2024,Buckminster Gliding Club,East Midlands,290.0,70.0,False,70.0,30.0,190.0,10.0,300.0
23831,11-07-2020,London Gliding Club,East Midlands,420.0,130.0,False,120.0,40.0,480.0,0.0,640.0
23832,08-05-2019,Yorkshire Gliding Club,North West,530.0,160.0,True,190.0,10.0,530.0,10.0,740.0
23833,29-06-2011,Lasham Gliding Society,South East,500.0,90.0,True,100.0,10.0,640.0,10.0,760.0
23834,03-06-2020,Buckminster Gliding Club,East Midlands,340.0,70.0,True,70.0,40.0,270.0,10.0,390.0
23835,27-08-2014,Cambridge Gliding Centre,East Anglia,460.0,120.0,True,120.0,10.0,540.0,10.0,680.0
23836,29-07-2013,Bristol & Gloucestershire Gliding Club,South West,220.0,60.0,True,70.0,50.0,300.0,10.0,430.0
23837,20-12-2011,London Gliding Club,East Midlands,130.0,50.0,False,50.0,30.0,90.0,10.0,180.0
23838,21-11-2021,Scottish Gliding Centre,Scotland,210.0,70.0,True,60.0,50.0,240.0,10.0,360.0
23839,04-08-2015,Lasham Gliding Society,South East,380.0,60.0,True,60.0,40.0,480.0,20.0,600.0
23840,11-12-2010,Shalbourne Gliding Club,South East,80.0,30.0,False,30.0,30.0,90.0,0.0,150.0
23841,16-09-2019,Yorkshire Gliding Club,North West,340.0,70.0,True,60.0,10.0,370.0,10.0,450.0
23842,06-10-2021,Buckminster Gliding Club,East Midlands,360.0,130.0,True,150.0,10.0,390.0,10.0,560.0
23843,14-12-2024,Lasham Gliding Society,South East,120.0,50.0,False,60.0,0.0,90.0,0.0,150.0
23844,18-03-2011,Portmoak Gliding Club,Scotland,240.0,90.0,False,100.0,20.0,290.0,10.0,420.0
23845,19-09-2017,Lasham Gliding Society,South East,570.0,100.0,True,100.0,10.0,790.0,10.0,910.0
23846,22-04-2022,Lasham Gliding Society,South East,590.0,190.0,True,180.0,20.0,770.0,20.0,990.0
23847,02-04-2014,Husbands Bosworth Gliding Club,East Midlands,500.0,170.0,False,140.0,0.0,710.0,20.0,870.0
23848,02-12-2022,Devon & Somerset Gliding Club,South West,100.0,40.0,True,40.0,20.0,90.0,10.0,160.0
23849,26-10-2014,Yorkshire Gliding Club,North West,220.0,80.0,True,90.0,30.0,200.0,0.0,320.0
23850,13-06-2010,Bristol & Gloucestershire Gliding Club,South West,550.0,170.0,False,170.0,20.0,530.0,20.0,740.0
23851,10-09-2010,Wolds Gliding Club,East Midlands,430.0,90.0,True,100.0,0.0,250.0,20.0,370.0
23852,18-12-2013,Scottish Gliding Centre,Scotland,80.0,50.0,True,60.0,40.0,100.0,20.0,220.0
23853,05-06-2017,Shalbourne Gliding Club,South East,230.0,70.0,False,60.0,30.0,320.0,0.0,410.0
23854,20-09-2011,Norfolk Gliding Club,East Anglia,670.0,130.0,True,130.0,10.0,850.0,0.0,990.0
23855,09-02-2019,Devon & Somerset Gliding Club,South West,80.0,30.0,True,30.0,40.0,40.0,10.0,120.0
23856,27-06-2024,Yorkshire Gliding Club,North West,550.0,130.0,True,110.0,50.0,410.0,20.0,590.0
23857,21-10-2014,Buckminster Gliding Club,East Midlands,110.0,30.0,True,30.0,30.0,140.0,10.0,210.0
23858,10-01-2022,Yorkshire Gliding Club,North West,60.0,40.0,True,40.0,20.0,50.0,0.0,110.0
23859,13-11-2023,Portmoak Gliding Club,Scotland,240.0,70.0,False,60.0,50.0,290.0,10.0,410.0
23860,09-11-2011,Buckminster Gliding Club,East Midlands,380.0,180.0,False,160.0,20.0,470.0,20.0,670.0
23861,18-03-2015,Lasham Gliding Society,South East,280.0,110.0,False,120.0,40.0,160.0,10.0,330.0
23862,19-07-2014,Shalbourne Gliding Club,South East,280.0,60.0,False,50.0,0.0,220.0,20.0,290.0
23863,15-05-2024,Buckminster Gliding Club,East Midlands,660.0,140.0,True,140.0,50.0,350.0,20.0,560.0
23864,23-12-2021,Bristol & Gloucestershire Gliding Club,South West,100.0,60.0,True,70.0,20.0,110.0,10.0,210.0
23865,23-10-2016,Shalbourne Gliding Club,South East,390.0,160.0,False,140.0,20.0,400.0,10.0,570.0
23866,20-11-2021,Cambridge Gliding Centre,East Anglia,290.0,90.0,True,80.0,0.0,430.0,10.0,520.0
23867,24-07-2023,Wolds Gliding Club,East Midlands,210.0,50.0,True,60.0,30.0,310.0,0.0,400.0
23868,27-07-2012,Bristol & Gloucestershire Gliding Club,South West,380.0,110.0,True,100.0,0.0,220.0,10.0,330.0
23869,03-07-2022,Bristol & Gloucestershire Gliding Club,South West,630.0,170.0,True,170.0,0.0,670.0,0.0,840.0
23870,13-12-2011,London Gliding Club,East Midlands,90.0,40.0,False,50.0,40.0,60.0,10.0,160.0
23871,12-04-2014,Talgarth Gliding Club,South Wales,240.0,50.0,True,50.0,30.0,140.0,20.0,240.0
23872,01-08-2016,Buckminster Gliding Club,East Midlands,360.0,110.0,True,100.0,40.0,450.0,20.0,610.0
23873,29-09-2018,Devon & Somerset Gliding Club,South West,770.0,240.0,False,270.0,30.0,820.0,10.0,1130.0
23874,21-03-2013,London Gliding Club,East Midlands,340.0,120.0,False,100.0,30.0,300.0,20.0,450.0
23875,03-07-2014,Cambridge Gliding Centre,East Anglia,430.0,100.0,False,110.0,10.0,380.0,20.0,520.0
23876,30-12-2018,Cotswold Gliding Club,West Midlands,110.0,50.0,False,50.0,40.0,130.0,10.0,230.0
23877,12-05-2021,Dunstable Gliding Club,East Midlands,430.0,80.0,False,70.0,10.0,440.0,20.0,540.0
23878,28-12-2021,Husbands Bosworth Gliding Club,East Midlands,50.0,20.0,False,20.0,30.0,60.0,10.0,120.0
23879,23-12-2020,Cotswold Gliding Club,West Midlands,140.0,80.0,True,90.0,30.0,200.0,10.0,330.0
23880,26-11-2022,Shalbourne Gliding Club,South East,320.0,80.0,False,90.0,40.0,420.0,10.0,560.0
23881,25-01-2011,Buckminster Gliding Club,East Midlands,120.0,70.0,True,70.0,40.0,70.0,20.0,200.0
23882,18-01-2022,Cambridge Gliding Centre,East Anglia,70.0,40.0,False,40.0,10.0,70.0,0.0,120.0
23883,28-04-2022,Scottish Gliding Centre,Scotland,340.0,80.0,True,70.0,0.0,200.0,10.0,280.0
23884,18-06-2011,Shalbourne Gliding Club,South East,520.0,100.0,True,80.0,20.0,670.0,10.0,780.0
23885,15-02-2015,Shalbourne Gliding Club,South East,120.0,40.0,False,30.0,10.0,100.0,10.0,150.0
23886,21-04-2015,Nympsfield Gliding Club,South West,450.0,80.0,True,90.0,50.0,390.0,10.0,540.0
23887,30-07-2014,Yorkshire Gliding Club,North West,600.0,180.0,True,160.0,0.0,550.0,10.0,720.0
23888,06-10-2015,Husbands Bosworth Gliding Club,East Midlands,340.0,90.0,True,80.0,30.0,460.0,0.0,570.0
23889,24-01-2024,Buckminster Gliding Club,East Midlands,140.0,60.0,True,50.0,40.0,100.0,10.0,200.0
23890,27-12-2022,London Gliding Club,East Midlands,60.0,20.0,False,20.0,30.0,90.0,20.0,160.0
23891,22-02-2019,London Gliding Club,East Midlands,110.0,50.0,True,50.0,10.0,80.0,10.0,150.0
23892,17-08-2014,Midland Gliding Club,West Midlands,380.0,80.0,True,90.0,30.0,530.0,10.0,660.0
23893,24-10-2020,Devon & Somerset Gliding Club,South West,270.0,140.0,False,110.0,30.0,340.0,0.0,480.0
23894,01-10-2016,Norfolk Gliding Club,East Anglia,240.0,70.0,True,70.0,30.0,320.0,20.0,440.0
23895,01-12-2011,Wolds Gliding Club,East Midlands,60.0,30.0,False,30.0,10.0,80.0,0.0,120.0
23896,15-05-2015,Portmoak Gliding Club,Scotland,190.0,40.0,True,40.0,20.0,200.0,10.0,270.0
23897,03-09-2012,Portmoak Gliding Club,Scotland,300.0,50.0,True,60.0,10.0,320.0,0.0,390.0
23898,10-12-2016,Yorkshire Gliding Club,North West,130.0,60.0,True,60.0,50.0,140.0,20.0,270.0
23899,21-10-2019,Buckminster Gliding Club,East Midlands,310.0,80.0,False,80.0,30.0,400.0,10.0,520.0
23900,12-11-2015,Norfolk Gliding Club,East Anglia,170.0,60.0,False,70.0,30.0,180.0,20.0,300.0
23901,12-11-2022,Talgarth Gliding Club,South Wales,380.0,180.0,True,180.0,40.0,190.0,10.0,420.0
23902,04-06-2019,Cambridge Gliding Centre,East Anglia,580.0,110.0,True,120.0,10.0,680.0,0.0,810.0
23903,02-09-2015,Cambridge Gliding Centre,East Anglia,530.0,160.0,True,150.0,20.0,520.0,20.0,710.0
23904,19-09-2017,Kent Gliding Club,South East,390.0,140.0,False,140.0,0.0,570.0,20.0,730.0
23905,30-01-2010,London Gliding Club,East Midlands,90.0,40.0,False,40.0,50.0,80.0,10.0,180.0
23906,01-12-2011,Lasham Gliding Society,South East,60.0,30.0,False,20.0,0.0,70.0,10.0,100.0
23907,04-08-2018,Lasham Gliding Society,South East,620.0,170.0,False,150.0,40.0,590.0,20.0,800.0
23908,26-09-2018,Devon & Somerset Gliding Club,South West,440.0,90.0,False,70.0,0.0,370.0,0.0,440.0
23909,15-10-2019,Lasham Gliding Society,South East,290.0,130.0,True,140.0,30.0,370.0,0.0,540.0
23910,13-08-2017,Lasham Gliding Society,South East,550.0,170.0,True,200.0,20.0,760.0,10.0,990.0
23911,12-07-2014,Portmoak Gliding Club,Scotland,450.0,140.0,True,140.0,30.0,360.0,20.0,550.0
23912,28-09-2016,Bristol & Gloucestershire Gliding Club,South West,610.0,160.0,True,160.0,0.0,710.0,10.0,880.0
23913,24-02-2020,Lasham Gliding Society,South East,60.0,30.0,True,30.0,50.0,60.0,10.0,150.0
23914,10-12-2020,Cambridge Gliding Centre,East Anglia,110.0,50.0,False,50.0,40.0,160.0,20.0,270.0
23915,22-07-2016,Norfolk Gliding Club,East Anglia,560.0,140.0,True,120.0,20.0,350.0,20.0,510.0
23916,21-04-2016,Gransden Lodge Gliding Club,East Anglia,220.0,40.0,True,30.0,10.0,290.0,10.0,340.0
23917,28-12-2010,Buckminster Gliding Club,East Midlands,90.0,40.0,True,50.0,10.0,110.0,0.0,170.0
23918,28-05-2022,Lasham Gliding Society,South East,250.0,50.0,True,50.0,10.0,160.0,10.0,230.0
23919,30-10-2024,Kent Gliding Club,South East,400.0,140.0,False,170.0,50.0,580.0,0.0,800.0
23920,18-08-2013,Midland Gliding Club,West Midlands,210.0,70.0,False,60.0,20.0,310.0,10.0,400.0
23921,09-11-2023,Buckminster Gliding Club,East Midlands,230.0,80.0,True,90.0,40.0,290.0,0.0,420.0
23922,28-02-2013,Yorkshire Gliding Club,North West,110.0,70.0,True,80.0,30.0,80.0,10.0,200.0
23923,09-09-2018,Nympsfield Gliding Club,South West,550.0,130.0,True,140.0,10.0,460.0,10.0,620.0
23924,30-01-2021,London Gliding Club,East Midlands,130.0,60.0,True,50.0,20.0,70.0,10.0,150.0
23925,04-01-2011,Yorkshire Gliding Club,North West,90.0,30.0,False,30.0,30.0,100.0,20.0,180.0
23926,30-06-2024,Cotswold Gliding Club,West Midlands,380.0,100.0,False,110.0,20.0,220.0,10.0,360.0
23927,31-10-2023,Bristol & Gloucestershire Gliding Club,South West,250.0,90.0,False,70.0,40.0,350.0,10.0,470.0
23928,10-12-2010,Bristol & Gloucestershire Gliding Club,South West,70.0,30.0,False,30.0,40.0,80.0,0.0,150.0
23929,03-09-2015,Portmoak Gliding Club,Scotland,310.0,70.0,True,60.0,10.0,210.0,10.0,290.0
23930,02-07-2017,Dunstable Gliding Club,East Midlands,560.0,110.0,False,90.0,10.0,830.0,10.0,940.0
23931,03-08-2021,Norfolk Gliding Club,East Anglia,470.0,140.0,True,150.0,20.0,430.0,20.0,620.0
23932,05-07-2015,Dunstable Gliding Club,East Midlands,370.0,60.0,True,70.0,10.0,510.0,20.0,610.0
23933,30-09-2012,Cambridge Gliding Centre,East Anglia,420.0,70.0,True,70.0,10.0,210.0,10.0,300.0
23934,13-05-2022,Devon & Somerset Gliding Club,South West,520.0,130.0,True,130.0,10.0,400.0,20.0,560.0
23935,07-09-2016,Lasham Gliding Society,South East,690.0,200.0,False,230.0,0.0,440.0,10.0,680.0
23936,25-02-2022,London Gliding Club,East Midlands,80.0,30.0,False,30.0,50.0,90.0,10.0,180.0
23937,22-12-2019,Gransden Lodge Gliding Club,East Anglia,120.0,70.0,False,70.0,50.0,60.0,10.0,190.0
23938,12-09-2013,Shalbourne Gliding Club,South East,310.0,80.0,True,90.0,0.0,330.0,10.0,430.0
23939,06-02-2022,Shalbourne Gliding Club,South East,60.0,20.0,False,20.0,0.0,30.0,0.0,50.0
23940,24-02-2020,Lasham Gliding Society,South East,150.0,90.0,False,100.0,30.0,200.0,10.0,340.0
23941,12-07-2020,Lasham Gliding Society,South East,670.0,120.0,True,120.0,40.0,970.0,0.0,1130.0
23942,08-04-2022,Cotswold Gliding Club,West Midlands,470.0,120.0,True,140.0,40.0,430.0,0.0,610.0
23943,16-04-2012,London Gliding Club,East Midlands,400.0,80.0,True,70.0,20.0,380.0,0.0,470.0
23944,18-05-2014,Cotswold Gliding Club,West Midlands,470.0,100.0,True,110.0,50.0,660.0,0.0,820.0
23945,24-06-2017,Cambridge Gliding Centre,East Anglia,340.0,60.0,True,70.0,0.0,320.0,20.0,410.0
23946,17-01-2019,London Gliding Club,East Midlands,100.0,50.0,False,50.0,0.0,130.0,10.0,190.0
23947,22-05-2015,Scottish Gliding Centre,Scotland,560.0,120.0,True,110.0,30.0,660.0,20.0,820.0
23948,29-12-2017,London Gliding Club,East Midlands,70.0,40.0,False,40.0,40.0,100.0,10.0,190.0
23949,30-10-2013,Norfolk Gliding Club,East Anglia,230.0,120.0,False,120.0,30.0,150.0,20.0,320.0
23950,24-05-2016,London Gliding Club,East Midlands,670.0,180.0,True,210.0,40.0,760.0,10.0,1020.0
23951,09-01-2018,Cotswold Gliding Club,West Midlands,130.0,50.0,False,50.0,50.0,140.0,10.0,250.0
23952,04-10-2018,Shalbourne Gliding Club,South East,380.0,100.0,True,110.0,0.0,560.0,10.0,680.0
23953,25-04-2020,Norfolk Gliding Club,East Anglia,430.0,120.0,False,110.0,30.0,540.0,20.0,700.0
23954,11-03-2022,London Gliding Club,East Midlands,230.0,60.0,False,60.0,10.0,130.0,0.0,200.0
23955,16-05-2017,London Gliding Club,East Midlands,260.0,50.0,True,60.0,40.0,140.0,0.0,240.0
23956,25-01-2024,London Gliding Club,East Midlands,140.0,90.0,False,110.0,40.0,180.0,20.0,350.0
23957,31-12-2023,Cambridge Gliding Centre,East Anglia,140.0,60.0,False,70.0,20.0,140.0,0.0,230.0
23958,08-08-2013,Husbands Bosworth Gliding Club,East Midlands,240.0,50.0,True,50.0,30.0,260.0,10.0,350.0
23959,09-08-2020,Buckminster Gliding Club,East Midlands,330.0,70.0,True,80.0,30.0,450.0,10.0,570.0
23960,14-07-2020,Cambridge Gliding Centre,East Anglia,440.0,90.0,True,90.0,10.0,350.0,10.0,460.0
23961,18-07-2016,Devon & Somerset Gliding Club,South West,660.0,130.0,True,130.0,30.0,630.0,0.0,790.0
23962,19-05-2015,Buckminster Gliding Club,East Midlands,230.0,40.0,False,40.0,10.0,140.0,10.0,200.0
23963,25-06-2023,Lasham Gliding Society,South East,470.0,160.0,True,160.0,20.0,330.0,0.0,510.0
23964,10-07-2010,Lasham Gliding Society,South East,300.0,90.0,True,90.0,20.0,270.0,20.0,400.0
23965,13-04-2022,Cambridge Gliding Centre,East Anglia,680.0,140.0,True,140.0,40.0,380.0,20.0,580.0
23966,09-08-2010,Portmoak Gliding Club,Scotland,320.0,50.0,True,50.0,40.0,240.0,20.0,350.0
23967,09-04-2014,Midland Gliding Club,West Midlands,720.0,160.0,True,170.0,40.0,610.0,10.0,830.0
23968,13-10-2018,Buckminster Gliding Club,East Midlands,360.0,120.0,True,100.0,30.0,490.0,10.0,630.0
23969,19-11-2016,Midland Gliding Club,West Midlands,240.0,70.0,True,70.0,30.0,140.0,20.0,260.0
23970,27-05-2014,London Gliding Club,East Midlands,450.0,90.0,False,90.0,30.0,500.0,20.0,640.0
23971,05-07-2012,Lasham Gliding Society,South East,540.0,120.0,True,110.0,20.0,490.0,0.0,620.0
23972,09-04-2018,Yorkshire Gliding Club,North West,370.0,100.0,True,90.0,50.0,460.0,10.0,610.0
23973,01-03-2017,Midland Gliding Club,West Midlands,110.0,50.0,False,50.0,30.0,100.0,0.0,180.0
23974,13-01-2010,Lasham Gliding Society,South East,120.0,50.0,False,50.0,30.0,70.0,0.0,150.0
23975,23-07-2017,Buckminster Gliding Club,East Midlands,430.0,80.0,False,90.0,20.0,530.0,0.0,640.0
23976,15-07-2018,Lasham Gliding Society,South East,530.0,90.0,False,90.0,30.0,390.0,0.0,510.0
23977,04-09-2019,Lasham Gliding Society,South East,600.0,150.0,True,130.0,10.0,610.0,10.0,760.0
23978,22-03-2014,Devon & Somerset Gliding Club,South West,380.0,120.0,False,120.0,30.0,540.0,0.0,690.0
23979,11-11-2020,Dunstable Gliding Club,East Midlands,260.0,70.0,True,80.0,30.0,170.0,10.0,290.0
23980,30-11-2013,Lasham Gliding Society,South East,360.0,170.0,False,200.0,40.0,370.0,10.0,620.0
23981,22-09-2024,Dunstable Gliding Club,East Midlands,490.0,120.0,True,120.0,20.0,250.0,10.0,400.0
23982,28-11-2018,Scottish Gliding Centre,Scotland,200.0,60.0,True,60.0,50.0,270.0,0.0,380.0
23983,29-08-2018,Lasham Gliding Society,South East,560.0,140.0,True,110.0,0.0,640.0,20.0,770.0
23984,30-05-2021,Kent Gliding Club,South East,230.0,40.0,True,30.0,10.0,270.0,20.0,330.0
23985,01-01-2010,Portmoak Gliding Club,Scotland,80.0,30.0,True,30.0,50.0,60.0,10.0,150.0
